journal_title,Scopus only,OpenAlex Seed only,OpenAlex FT only,Dimensions only,Scopus ∩ OA Seed,Scopus ∩ OA FT,Scopus ∩ Dimensions,OA Seed ∩ OA FT,OA Seed ∩ Dimensions,OA FT ∩ Dimensions,Scopus ∩ OA Seed ∩ OA FT,Scopus ∩ OA Seed ∩ Dimensions,Scopus ∩ OA FT ∩ Dimensions,OA Seed ∩ OA FT ∩ Dimensions,Scopus ∩ OA Seed ∩ OA FT ∩ Dimensions
The AAG Review of Books,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The American Journal of Comparative Law,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The American Review of Public Administration,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Annals of Regional Science,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Antitrust Bulletin,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Egyptian Journal of Remote Sensing and Space Science,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
The Geneva Papers on Risk and Insurance - Issues and Prac...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Holocene,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Indian Journal of Agricultural Sciences,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
The Journal of Agricultural Science,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
The Journal of Infectious Diseases,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Journal of Law and Economics,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
The Professional Animal Scientist,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Professional Geographer,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Rangeland Journal,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Review of Black Political Economy,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
The Review of Economic Studies,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
The Review of Economics and Statistics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Wilson Journal of Ornithology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Topoi,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tourism Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tourism and Hospitality Research,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Toxicology and Applied Pharmacology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Transportation Research Record Journal of the Transportat...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Traumatology An International Journal,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Trends in Food Science & Technology,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tropical Medicine and Health,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNED Research Journal,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
US Geological Survey Open-File Report,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urban Forestry & Urban Greening,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Vector-Borne and Zoonotic Diseases,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Veterinary Medicine International,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Veterinary Record,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
WIT Transactions on Ecology and the Environment,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSEAS TRANSACTIONS ON ENVIRONMENT AND DEVELOPMENT,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Waste Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waste Management & Research The Journal for a Sustainable...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Waste Management and Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water History,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Water Quality Research Journal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water Science and Technology,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Weather and Forecasting,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weed Biology and Management,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Wetlands Ecology and Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilderness and Environmental Medicine,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Wiley Interdisciplinary Reviews Energy and Environment,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Women s Studies International Forum,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
World Review of Science Technology and Sustainable Develo...,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AATCC Journal of Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS ES&T Engineering,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACS ES&T Water,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AGU Advances,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Abstracts with programs - Geological Society of America,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Acta Agrestia Sinica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acta Scientiarum Polonorum Hortorum Cultus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acta Universitatis Agriculturae et Silviculturae Mendelia...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
African Geographical Review,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Biotelemetry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antioxidants,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Applied Sciences,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aquaculture Fish and Fisheries,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Arthropod Management Tests,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Asia and the Pacific Policy Studies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia-Pacific Economic History Review,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian Forestry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMC Geriatrics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMC Infectious Diseases,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Data & Society,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Biological Agriculture and Horticulture,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bioresource Technology Reports,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bodenkultur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABI Agriculture and Bioscience,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABI Reviews,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Canadian Food Studies / La Revue canadienne des tudes sur...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Canadian Journal of Children s Rights / Revue canadienne ...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cancer Medicine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carbon Balance and Management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Castanea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chelonian Conservation and Biology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemical and Biological Technologies in Agriculture,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China Economic Review,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City and Environment Interactions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleaner Environmental Systems,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleaner and Circular Bioeconomy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cogent Business and Management,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics and Finance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Environmental Science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Food & Agriculture,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cold Regions Science and Technology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conservation Letters,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Contemporary Agriculture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Crop and Environment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crops,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Current Research in Biotechnology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Current Science,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Designs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Development Engineering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disaster Prevention and Management: An International Journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drones,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EUROPEAN RESEARCH STUDIES JOURNAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Earth System Governance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecological Genetics and Genomics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Economic Analysis and Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Economics and Business Letters,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Electronic Journal of Plant Breeding,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Engineering in Agriculture Environment and Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entrepreneurship Education and Pedagogy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Environmental Health,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Environmental Sustainability,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
European Journal of Agriculture and Food Sciences,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
European Journal of Applied Physiology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fisheries Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forestry Chronicle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fronteiras,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Aquaculture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Earth Science,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Health Services,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Psychology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Sociology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Sustainable Cities,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Genes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Geomorfologiya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoscience Data Journal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Globalization and Health,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Groundwater for Sustainable Development,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Humanities and Social Sciences Communications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humanomics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEEE Access,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ISME Communications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IWMI Research Report,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesian Journal of Geography,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Information Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integrative Zoology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Dairy Journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Forestry Review,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Climate Change Strategies and Ma...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Engineering & Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Environment Agriculture and Biot...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Environmental Sciences & Natural...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Financial Studies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Information Diversity and Inclusion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Social Economics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Review for Spatial Planning and Sustainable...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irish Geography,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMA Network Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JASSS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDS Communications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JMIR Formative Research,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JMIR Research Protocols,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan Agricultural Research Quarterly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Agricultural Extension and Rural Development,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Agriculture and Environment for International ...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Biosafety and Biosecurity,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Business Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Emergency Management,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Ethnic Foods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Fish and Wildlife Management,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Global Oncology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Higher Education Theory and Practice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Hospitality & Tourism Cases,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Imaging,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Logistics Informatics and Service Science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Marine Science and Engineering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Materials and Environmental Science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Open Innovation Technology Market and Complexity,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Preventive Medicine and Public Health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Research in Technical Careers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Rural Social Sciences,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of School Health,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Science Policy & Governance,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Sustainable Marketing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Tourism Heritage and Services Marketing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Wildlife Diseases,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of the Saudi Society of Agricultural Sciences,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korean Journal of Food Science and Technology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Management of Biological Invasions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Management of Environmental Quality: An International Jou...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marine Ecology Progress Series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meat Science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan Law Review,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitteilungen der Osterreichischen Geographischen Gesellsc...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molecular Plant-Microbe Interactions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature Reviews Earth & Environment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nitrogen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nongye Gongcheng Xuebao/Transactions of the Chinese Socie...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nutrition Journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obesity Science & Practice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ocean & Coastal Management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ocean and Polar Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omega,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Online Journal of Rural Nursing and Health Care,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Access Journal of Environmental and Soil Sciences,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLOS Sustainability and Transformation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pace Environmental Law Review,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan Journal of Nutrition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasite Epidemiology and Control,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophical Transactions of the Royal Society A: Mathem...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Photogrammetric Engineering and Remote Sensing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Physiotherapy Canada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhytoFrontiers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Plant Stress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poetics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Population Ecology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proceedings of International Conference on Business Manag...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychological Thought,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBOMECH Journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangeland Journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reclamation Sciences,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Regional Science Policy and Practice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remote Sensing in Ecology and Conservation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Society and Development,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Resources,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Results in Control and Optimization,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Revista Facultad de Medicina,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Revista Iberoamericana de Viticultura Agroindustria y Rur...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Revista de Ciencias Sociales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rural Society,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCIREA Journal of Health,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SN Applied Sciences,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN Business & Economics,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Scientific Electronic Archives,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sensors (Switzerland),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Ruminant Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social Forces,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social Science Journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social Sciences,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Soil Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South African Journal of Geomatics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
South East Asia Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Spaces,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spatial Statistics,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Statisztikai Szemle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Student Anthropologist,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Survey Practice,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sustainable Cities and Society,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Symmetry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas Journal of Science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai Journal of Veterinary Medicine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The American Midland Naturalist,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The CASE Journal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Condor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Federal Reserve Bank of Kansas City Research Working ...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The International Archives of the Photogrammetry Remote S...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Journal of Plain Anabaptist Communities,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Lancet Planetary Health,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thermal Science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tobacco Science and Technology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tropical Conservation Science,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Urban Agriculture & Regional Food Systems,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Urban Science,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Urbe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utilities Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veterinary Medicine and Science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veterinary and Animal Science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water Research X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Water Resources and Industry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Water Science & Technology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Water-Energy Nexus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wellcome Open Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wildlife Monographs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wiley Interdisciplinary Reviews: Water,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World Development Perspectives,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World Development Sustainability,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
World Food Policy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
World's Veterinary Journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
