id,run_id,keywords,external_topic_id,prominence,last_updated_date
42189,41,Adult Education|Graduate|Soviet,49765,,1/24/2024 5:41:02 PM
42190,41,Agricultural Credit|Certainty Equivalent|Farmers,59766,,1/24/2024 5:41:02 PM
42191,41,Accidental Falls|Hospital Patients|Acute Care Hospitals,7120,,1/24/2024 5:41:02 PM
42192,41,Acute Coronary Syndrome|New Zealand|Diabetes Mellitus,30528,,1/24/2024 5:41:02 PM
42194,41,Addiction|Abuse Prevention|High School Students,38143,,1/24/2024 5:41:02 PM
42195,41,Alcohol Abstinence|Alcoholism|Drinking,30696,,1/24/2024 5:41:02 PM
42196,41,Alcohol Policy|Unit Pricing|Alcohol Drinking,8136,,1/24/2024 5:41:02 PM
42197,41,Alectoris Rufa|Partridges|Hunting,34332,,1/24/2024 5:41:02 PM
42198,41,Agriculture|Shift-Share|Family Farms,61621,,1/24/2024 5:41:02 PM
42199,41,Acaridae|Tyrophagus Putrescentiae|Mites,21421,,1/24/2024 5:41:02 PM
42200,41,Actinobacillus Succinogenes|Succinic Acid|Escherichia Coli,17073,,1/24/2024 5:41:02 PM
42201,41,Amaranth|Vegetables|Seed Industry,70483,,1/24/2024 5:41:02 PM
42202,41,American Film|Newsreels|Theaters,15037,,1/24/2024 5:41:02 PM
42204,41,Acculturation|Hispanic Americans|Substance Use,4495,,1/24/2024 5:41:02 PM
42205,41,Aflatoxin M1|Raw Milk|Milk,11043,,1/24/2024 5:41:02 PM
42206,41,Anas Platyrhynchos|Duck|Waterfowl,50897,,1/24/2024 5:41:02 PM
42207,41,Aedes Aegypti|Culicidae|Animals,19091,,1/24/2024 5:41:02 PM
42208,41,Asthma|Allergic Diseases|Cohort Studies,7122,,1/24/2024 5:41:02 PM
42209,41,Autism|Autistic Disorder|Toddlers,4324,,1/24/2024 5:41:02 PM
42210,41,Advisory Board|Medical Education|Clinical Competence,81122,,1/24/2024 5:41:02 PM
42211,41,Actinic Keratosis|Ingenol Mebutate|Photodynamic Therapy,8549,,1/24/2024 5:41:02 PM
42212,41,Acoustics|Zonotrichia|Mate Attraction,19322,,1/24/2024 5:41:02 PM
42213,41,Acculturation|Hispanic Americans|Exercise,23575,,1/24/2024 5:41:02 PM
42214,41,Aceria Tosichella|Wheat Streak Mosaic Virus|Triticum Turgidum Subsp. Durum,32678,,1/24/2024 5:41:02 PM
42215,41,Academic Medicine|Cultural Diversity|American Medical Association,22204,,1/24/2024 5:41:02 PM
42216,41,Academic Medicine|Medical School|Female Physician,6270,,1/24/2024 5:41:02 PM
42217,41,Acute Lymphoblastic Leukemia|Cancer|Birth Certificates,3667,,1/24/2024 5:41:02 PM
42218,41,Adenoma|Polyps|Obesity,10713,,1/24/2024 5:41:02 PM
42219,41,Alternaria Solani|Blight|Potatoes,29370,,1/24/2024 5:41:02 PM
42220,41,Agriculture|Farmers|Agricultural Mechanization,43780,,1/24/2024 5:41:02 PM
42221,41,Adhesion|Tissue Adhesions|Icodextrin,737,,1/24/2024 5:41:02 PM
42222,41,Agriculture|Common Agricultural Policy|Farmers,5280,,1/24/2024 5:41:02 PM
42223,41,Adenocarcinoma In Situ|Cancer|Peutz Jeghers Syndrome,7602,,1/24/2024 5:41:02 PM
42224,41,Age Effects|Players|Soccer,17056,,1/24/2024 5:41:02 PM
42225,41,Adventure|Experiential Education|Place,24011,,1/24/2024 5:41:02 PM
42226,41,Air Quality|Industrial Pollution|Integrated Nested Laplace Approximation,41326,,1/24/2024 5:41:02 PM
42227,41,Adventure Tourism|Indonesia|Emporiatrics,23332,,1/24/2024 5:41:02 PM
42228,41,Amenable|Life Expectancy|Mortality,32879,,1/24/2024 5:41:02 PM
42229,41,American West|Landscape Change|Political Ecology,52845,,1/24/2024 5:41:02 PM
42230,41,Amish|Mennonites|Plain,31729,,1/24/2024 5:41:02 PM
42231,41,Agrarian Change|Peasants|Political Economy,50288,,1/24/2024 5:41:02 PM
42232,41,Air Quality|Ultrafine Particulate Matter|Respiratory Tract Infections,5681,,1/24/2024 5:41:02 PM
42233,41,Allergenicity|Food Allergies|Protein,21175,,1/24/2024 5:41:02 PM
42234,41,Acetone|Biobutanol|Ethanol Fermentation,3596,,1/24/2024 5:41:02 PM
42235,41,Adolescent Mothers|Pregnancy in Adolescence|Pregnancy,5842,,1/24/2024 5:41:02 PM
42236,41,Acute|Lung Edema|Acetazolamide,3657,,1/24/2024 5:41:02 PM
42237,41,Astringency|Proline Rich Protein|Antioxidant,19873,,1/24/2024 5:41:02 PM
42238,41,Animals|Feces Analysis|Ivermectin,2801,,1/24/2024 5:41:02 PM
42239,41,African Americans|Caribbean (Person)|Social Support,52857,,1/24/2024 5:41:02 PM
42240,41,Agricultural Research and Development|Agricultural Productivity|Total Factor Productivity,24903,,1/24/2024 5:41:02 PM
42241,41,Animals|Hemolytic Uremic Syndrome|Serotypes,99,,1/24/2024 5:41:02 PM
42242,41,Agriculture|Agricultural Statistics|Crops,49218,,1/24/2024 5:41:02 PM
42243,41,Agricultural Research|Agriculture|International Water,52695,,1/24/2024 5:41:02 PM
42244,41,Alternative Energy|Transport Sector|Greenhouse Gas Emission,61704,,1/24/2024 5:41:02 PM
42245,41,Acute Fatty Liver of Pregnancy|Liver Diseases|Portal Hypertension,21469,,1/24/2024 5:41:02 PM
42246,41,African Immigrant|Migrants|Human Immunodeficiency Virus 1,56514,,1/24/2024 5:41:02 PM
42247,41,Aeration|Silos|Moisture Transfer,20189,,1/24/2024 5:41:02 PM
42248,41,Betaine Aldehyde Dehydrogenase|Phosphoethanolamine Methyltransferase|Betaine,17097,,1/24/2024 5:41:02 PM
42249,41,Air Quality|Exhaust Gases|Fuel Consumption,6016,,1/24/2024 5:41:02 PM
42250,41,Albania|Emigration And Immigration|Albanian Migration,32823,,1/24/2024 5:41:02 PM
42251,41,Adsorption|Ferric Hydroxide|Arsenic Acid,11175,,1/24/2024 5:41:02 PM
42252,41,Acute Pain|Methoxyflurane|Morphinomimetic Agent,9114,,1/24/2024 5:41:02 PM
42253,41,Amino Acids|Estimated Average Requirement|Nitrogen Balance,17363,,1/24/2024 5:41:02 PM
42254,41,Activity Theory|Community College|Vocational Education and Training,48150,,1/24/2024 5:41:02 PM
42255,41,Air Quality|Pollutant Concentration|Particulate Matter 2.5,8508,,1/24/2024 5:41:02 PM
42256,41,Air Quality|Urban Pollution|China,41041,,1/24/2024 5:41:02 PM
42257,41,Agrometeorology|Alley Cropping|Agriculture,40211,,1/24/2024 5:41:02 PM
42258,41,Administrative Law|Judicial Deference|Doctrine,6808,,1/24/2024 5:41:02 PM
42259,41,Abandoned Mines|Geothermal Heat Pumps|Water,25734,,1/24/2024 5:41:02 PM
42260,41,Alcoholic Liver Diseases|Liver Transplantation|Alcohol Abstinence,23818,,1/24/2024 5:41:02 PM
42261,41,Acetone Hydrazone|Environmental Engineering|Straits,95276,,1/24/2024 5:41:02 PM
42262,41,Amalgamation|Local Government|Mergers,30153,,1/24/2024 5:41:02 PM
42263,41,Anti-Bacterial Agents|Nalidixic Acid|Serotypes,1533,,1/24/2024 5:41:02 PM
42264,41,Anti-Bacterial Agents|Thiamphenicol|Aptasensors,16191,,1/24/2024 5:41:02 PM
42265,41,Agriculture|Agricultural Investment|Dispossession,15057,,1/24/2024 5:41:02 PM
42266,41,Anthonomus Grandis|Weevils|Pheromone Traps,18308,,1/24/2024 5:41:02 PM
42267,41,Automobility|Incongruity|Legality,66892,,1/24/2024 5:41:02 PM
42268,41,Acids|Bicarbonates|Chronic Kidney Failure,9398,,1/24/2024 5:41:02 PM
42269,41,Anthoxanthum|Deep Learning|Botanists,20220,,1/24/2024 5:41:02 PM
42270,41,Agriculture|Intertemporal Equilibrium|Zea Mays,46791,,1/24/2024 5:41:02 PM
42271,41,Antidiabetic Agent|Empagliflozin|Electron Microprobe Analysis,2586,,1/24/2024 5:41:02 PM
42272,41,Apogonidae|Aquariums|Fish,29533,,1/24/2024 5:41:02 PM
42273,41,Alfalfa|Cultivar|Neutral Detergent Fiber,14381,,1/24/2024 5:41:02 PM
42274,41,Alphapapillomavirus|Papillomaviridae|Atypical Squamous Cells of the Cervix,2105,,1/24/2024 5:41:02 PM
42275,41,Agriculture|Impact Assessment|Ex Ante Analysis,26589,,1/24/2024 5:41:02 PM
42276,41,Agency Theory|Crosstalk|Executive,64968,,1/24/2024 5:41:02 PM
42277,41,Anemia|Stunting|Malnutrition,18287,,1/24/2024 5:41:02 PM
42278,41,Anthocoridae|Predator|Orius,9576,,1/24/2024 5:41:02 PM
42279,41,Aythya Affinis|Breeding|Anas Platyrhynchos,7074,,1/24/2024 5:41:02 PM
42280,41,Biofuel|Nannochloropsis|Chlorella Sorokiniana,139,,1/24/2024 5:41:02 PM
42281,41,Access Control|Encryption|Diffie-Hellman,6645,,1/24/2024 5:41:02 PM
42282,41,Andes|Central Andes|Atacama Desert,10542,,1/24/2024 5:41:02 PM
42284,41,Activated Carbon|Fire Regime|Holocene,10901,,1/24/2024 5:41:02 PM
42285,41,Agriculture|Mahatma Gandhi|Sample Survey,28131,,1/24/2024 5:41:02 PM
42286,41,Administrative Data|Census|Imputation,52825,,1/24/2024 5:41:02 PM
42287,41,Anaplasma Marginale|Anaplasmosis|Cattle,12733,,1/24/2024 5:41:02 PM
42288,41,Africa South Of The Sahara|Political Governance|Financial Depth,47727,,1/24/2024 5:41:02 PM
42289,41,Argentina|Hippocamelus Bisulcus|Tierra Del Fuego,27551,,1/24/2024 5:41:02 PM
42290,41,Age-period-cohort Models|Cancer|Cancer Mortality,23505,,1/24/2024 5:41:02 PM
42291,41,Anoplophora Glabripennis|Cerambycidae|Beetles,27626,,1/24/2024 5:41:02 PM
42292,41,Animal Genetic Resources|Pork Meat|Pig Breed,41977,,1/24/2024 5:41:02 PM
42293,41,Agroecology|Food Systems|Education,51937,,1/24/2024 5:41:02 PM
42294,41,Anthropology|Ethnography|Tyranny,48475,,1/24/2024 5:41:02 PM
42295,41,Avian Leukosis Virus|Chicken|P27 Antigen,8460,,1/24/2024 5:41:02 PM
42296,41,Adsorbents|Graphene Oxide|Adsorption,17039,,1/24/2024 5:41:02 PM
42297,41,Air Quality|Indoor Air Pollution|Particulate Matter,7177,,1/24/2024 5:41:02 PM
42298,41,Adsorption|Autunite|Technetium 99M,4286,,1/24/2024 5:41:02 PM
42299,41,Agriculture|Extension Programs|Evaluation Capacity Building,24424,,1/24/2024 5:41:02 PM
42300,41,Acidobacterium|Chloroflexi|Microbial Communities,11531,,1/24/2024 5:41:02 PM
42301,41,Azoxystrobin|Tebuconazole|Carbendazim,50584,,1/24/2024 5:41:02 PM
42302,41,Acetolactate Synthase|Algicide|Amaranthus Tuberculatus,3785,,1/24/2024 5:41:02 PM
42303,41,Amaranth Grain|Amaranthus Hypochondriacus|Protein,22254,,1/24/2024 5:41:02 PM
42304,41,Alaska Natives|Early Detection Of Cancer|First Nations,17241,,1/24/2024 5:41:02 PM
42305,41,Amitraz|Bees|Honey,25805,,1/24/2024 5:41:02 PM
42306,41,Appointment Scheduling|Hospital Management|Overbooking,6696,,1/24/2024 5:41:02 PM
42307,41,Algicide|Atrazine|Diatoms,16585,,1/24/2024 5:41:02 PM
42308,41,Alternaria Dauci|Daucus Carota|Radicinin,47545,,1/24/2024 5:41:02 PM
42309,41,Anomaly Detection|Cloud Computing|Supercomputers,12826,,1/24/2024 5:41:02 PM
42310,41,Alaska Natives|First Nations|Substance-Related Disorders,3848,,1/24/2024 5:41:02 PM
42311,41,Actinidia Deliciosa|Pseudomonas Syringae|Kiwifruit,36784,,1/24/2024 5:41:02 PM
42312,41,Birds|Corvus Corax|Acridotheres Tristis,35118,,1/24/2024 5:41:02 PM
42313,41,Birth Cohort|Queensland|Pregnancy,76804,,1/24/2024 5:41:02 PM
42314,41,Alveolar Epithelial Cells|Organoids|Stem Cells,12102,,1/24/2024 5:41:02 PM
42315,41,Anaerobic Digestion|Biofuel|Methane Production,155,,1/24/2024 5:41:02 PM
42316,41,Agri-Environment|Birds|Skylark Rocket Vehicle,3459,,1/24/2024 5:41:02 PM
42317,41,Ascorbic Acid|Monodehydroascorbate Reductase (NADH)|Ascorbate Oxidase,12497,,1/24/2024 5:41:02 PM
42318,41,Animal Shelter|Animals|Puppies,2546,,1/24/2024 5:41:02 PM
42319,41,Anti-Bacterial Agents|Phlegmon|Antimicrobial Stewardship,17456,,1/24/2024 5:41:02 PM
42320,41,Argumentation|Scientific Literacy|Science Education,4530,,1/24/2024 5:41:02 PM
42321,41,Animals|Neonicotinoids|Carbamate Pesticides,17305,,1/24/2024 5:41:02 PM
42322,41,Adaptive Management|Fuzzy TOPSIS|Environmental Protection,41512,,1/24/2024 5:41:02 PM
42323,41,Air Pollution Control|European Union Emission Trading System|Abatement Costs,9595,,1/24/2024 5:41:02 PM
42324,41,Acute Ischemic Stroke|Out-Of-Hospital Cardiac Arrest|COVID-19,1117726,,1/24/2024 5:41:02 PM
42325,41,Animals|Lagovirus|Caliciviridae,9547,,1/24/2024 5:41:02 PM
42326,41,Adoptive Parents|International Adoption|Parturition,4662,,1/24/2024 5:41:02 PM
42327,41,Agroindustrial Complex|Cattle Breeding|Agricultural Robots,43612,,1/24/2024 5:41:02 PM
42328,41,Algicide|Metribuzin|Dimethenamid,30446,,1/24/2024 5:41:02 PM
42329,41,Beaches|Bivalvia|Donax (Bivalvia),9777,,1/24/2024 5:41:02 PM
42330,41,Antimicrobial Stewardship|Carbapenems|Antibiotic Resistance,1812,,1/24/2024 5:41:02 PM
42331,41,American Options|Double Barrier Options|Costs And Cost Analysis,8623,,1/24/2024 5:41:02 PM
42332,41,American Heart Association|Blood Pressure|Antihypertensive Agent,17389,,1/24/2024 5:41:02 PM
42333,41,Animals|Small Animal Practice|Communication Curriculum,9814,,1/24/2024 5:41:02 PM
42334,41,Antibiotic Resistance|Animal Production|Anti-Bacterial Agents,47776,,1/24/2024 5:41:02 PM
42335,41,Apolipoprotein B|Cholesterol|Triacylglycerols,8859,,1/24/2024 5:41:02 PM
42336,41,Agroforestry|Improved Fallow|Intercropping,12595,,1/24/2024 5:41:02 PM
42337,41,Barrio|Hispanic Americans|Murals,44310,,1/24/2024 5:41:02 PM
42338,41,Airports|Low-cost Carriers|Airlines,14683,,1/24/2024 5:41:02 PM
42339,41,Alcohol Drinking|Patron|Alcohol Policy,10433,,1/24/2024 5:41:02 PM
42340,41,Anti-N-Methyl-D-Aspartate Receptor Encephalitis|Allergic Encephalitis|Antibodies,327,,1/24/2024 5:41:02 PM
42341,41,Antioxidant|Brassica|Postharvest Period,34774,,1/24/2024 5:41:02 PM
42342,41,Apple Scab|Cultivar|Malus Sieversii,6388,,1/24/2024 5:41:02 PM
42343,41,Apps|Parenting|Information Seeking,58410,,1/24/2024 5:41:02 PM
42344,41,Arabidopsis|Promoter Regions|Sulfur 35,23564,,1/24/2024 5:41:02 PM
42345,41,Adverse Childhood Experiences|Maltreatment|Child Abuse,2351,,1/24/2024 5:41:02 PM
42346,41,ARIMA|Mathematical Modeling|COVID-19,1102558,,1/24/2024 5:41:02 PM
42347,41,Breakfast|Eating|Diet Recall,8898,,1/24/2024 5:41:02 PM
42348,41,Animals|Food Labeling|Relative Prices,74875,,1/24/2024 5:41:02 PM
42349,41,Adulthood|Foster Care|Alumni,15930,,1/24/2024 5:41:02 PM
42350,41,Antioxidant|Menthone|Pulegone,13379,,1/24/2024 5:41:02 PM
42351,41,Advocacy|Language Skills|Special Education,85405,,1/24/2024 5:41:02 PM
42352,41,Atrial Fibrillation|Athletes|Exercise,14009,,1/24/2024 5:41:02 PM
42353,41,Amenities|Economic Growth|Business Size,36736,,1/24/2024 5:41:02 PM
42354,41,Agrobacterium Tumefaciens|Plant Tumors|Nopaline,18679,,1/24/2024 5:41:02 PM
42355,41,Ankyloglossia|Tongue|Breast Feeding,35648,,1/24/2024 5:41:02 PM
42356,41,Alkylresorcinols|Grain Consumption|Dietary Fiber,11706,,1/24/2024 5:41:02 PM
42357,41,Agricultural Mechanization|Transplanters|Agricultural Machinery And Equipment,50053,,1/24/2024 5:41:02 PM
42358,41,Animals|Cytochrome P420|Meat Substitutes,61566,,1/24/2024 5:41:02 PM
42359,41,Anthropocene|Climate Change|Environment Crisis,21760,,1/24/2024 5:41:02 PM
42360,41,Anime|China|Korean Cinema,20492,,1/24/2024 5:41:02 PM
42361,41,Atractylodes Lancea|Stir Frying|Sesquiterpene,27114,,1/24/2024 5:41:02 PM
42362,41,Aflatoxins|Mycotoxins|Fungi,23485,,1/24/2024 5:41:02 PM
42363,41,Air Quality|Appalachian Region|Particulate Matter,29179,,1/24/2024 5:41:02 PM
42364,41,African Swine Fever Virus|Domestic Pig|Asfarviridae,13146,,1/24/2024 5:41:02 PM
42365,41,Aflatoxin|Zearalenone|15-Acetyldeoxynivalenol,1545,,1/24/2024 5:41:02 PM
42366,41,Animal Diseases|Farmers|Biosecurity,73666,,1/24/2024 5:41:02 PM
42367,41,Antibiotic Resistance|Cefaclor|Cefuroxime,18788,,1/24/2024 5:41:02 PM
42368,41,Anxiety Disorders|Specific Phobia|Anxiety,3766,,1/24/2024 5:41:02 PM
42369,41,Affective Response|Eriococcidae|Exercise,13687,,1/24/2024 5:41:02 PM
42370,41,Arbuscular Mycorrhiza|Mycorrhizae|Scutellospora,100,,1/24/2024 5:41:02 PM
42371,41,Attribute Grammars|Domain-specific Languages|Parsing,4435,,1/24/2024 5:41:02 PM
42372,41,Algicide|Pendimethalin|Pesticides,22316,,1/24/2024 5:41:02 PM
42373,41,Automatic Milking System|Milking Parlors|Cattle,32071,,1/24/2024 5:41:02 PM
42374,41,Alkali Tolerance|Alkali|Salt Stress,36036,,1/24/2024 5:41:02 PM
42375,41,Amputation|Body Integrity Identity Disorder|Gender Dysphoria,48831,,1/24/2024 5:41:02 PM
42376,41,Annuities|Health Insurance|Adverse Selection,10456,,1/24/2024 5:41:02 PM
42377,41,Assisted Suicide|Euthanasia|Dying,454,,1/24/2024 5:41:02 PM
42378,41,Augmented Reality|Education|Online Learning,3559,,1/24/2024 5:41:02 PM
42379,41,Antiretroviral Therapy|Human Immunodeficiency Virus 1|Food Security,6061,,1/24/2024 5:41:02 PM
42380,41,Antidepressants|Suicide|Involutional Depression,7162,,1/24/2024 5:41:02 PM
42381,41,Bee Pollen|Honeybee|Antioxidant,17783,,1/24/2024 5:41:02 PM
42382,41,Acer|Northeastern North America|Tanzania,66424,,1/24/2024 5:41:02 PM
42383,41,Alendronic Acid|Ge11 Peptide|Antineoplastic Activity,77910,,1/24/2024 5:41:02 PM
42384,41,Alpha-Hydroxy-Gamma-Methylmercaptobutyric Acid|Methionine|Broiler Chickens,37659,,1/24/2024 5:41:02 PM
42385,41,Animals|Sex Characteristics|Feminine Gender,32128,,1/24/2024 5:41:02 PM
42386,41,Age Estimation|Third Molar|Teeth,10646,,1/24/2024 5:41:02 PM
42387,41,Afghanistan|Groundwater|Intercropping,55109,,1/24/2024 5:41:02 PM
42388,41,Calving|Cattle|Holstein-Friesian Cattle,15135,,1/24/2024 5:41:02 PM
42389,41,Antirrhinum|Flowering|Bedding Plants,22692,,1/24/2024 5:41:02 PM
42390,41,Anasa Tristis|Coreidae|Hemiptera,77221,,1/24/2024 5:41:02 PM
42391,41,Aid|Official Development Assistance|International Cooperation,4768,,1/24/2024 5:41:02 PM
42392,41,Begomovirus|Geminiviridae|Virus,647,,1/24/2024 5:41:02 PM
42393,41,Aphids|Myzus Persicae|Hemiptera,5490,,1/24/2024 5:41:02 PM
42394,41,Animals|Red Meat|Salmonella,5918,,1/24/2024 5:41:02 PM
42395,41,Antenna|Precision Agriculture|Orthophoto,15684,,1/24/2024 5:41:02 PM
42396,41,Biomass|Supply Chain Design|Biomass Power,6928,,1/24/2024 5:41:02 PM
42397,41,Ascophyllum Nodosum|Algal Extract|Ecklonia,16728,,1/24/2024 5:41:02 PM
42398,41,Aflatoxins|Aspergillus Flavus|Zea Mays,21098,,1/24/2024 5:41:02 PM
42399,41,Archaeology|Harappa|Early Historic Period,15167,,1/24/2024 5:41:02 PM
42400,41,Australian Languages|Ergative|Optionality,31814,,1/24/2024 5:41:02 PM
42401,41,Agriculture|Bt Cotton|Genetically Modified Organisms,9266,,1/24/2024 5:41:02 PM
42402,41,Aggregate Productivity|Manufacturing Employment|Structural Change,25339,,1/24/2024 5:41:02 PM
42403,41,Amblyomma|Ixodidae|Brazil,2206,,1/24/2024 5:41:02 PM
42404,41,Anthurium|Araceae|New Species,17662,,1/24/2024 5:41:02 PM
42405,41,Assemblages|Mobility Research|Urbanism,22219,,1/24/2024 5:41:02 PM
42406,41,Bacteria|Volatile Organic Compounds|Volatile Agent,26416,,1/24/2024 5:41:02 PM
42407,41,Augmentative and Alternative Communication|Communication|Communication with Patients,35417,,1/24/2024 5:41:02 PM
42408,41,Batik|Input-Output Table|Nanocrystal,88193,,1/24/2024 5:41:02 PM
42409,41,Alaska Natives|Diet|Traditional Foods,21745,,1/24/2024 5:41:02 PM
42410,41,Aphis Glycines|Aphids|Orius Insidiosus,27682,,1/24/2024 5:41:02 PM
42411,41,Barley|Hordeum Vulgare L|Quantitative Trait Loci,7857,,1/24/2024 5:41:02 PM
42412,41,Animals|Face Injury|Przewalski's Horse,31154,,1/24/2024 5:41:02 PM
42413,41,Anthocyanin|Cyanidin 3-O-Glucoside|Caprifoliaceae,50563,,1/24/2024 5:41:02 PM
42414,41,Barack Obama|Womanhood|Masculinity,47194,,1/24/2024 5:41:02 PM
42416,41,Aggregate Stability|Water Stable Soil Aggregates|Irrigation,7166,,1/24/2024 5:41:02 PM
42417,41,Allelopathy|Echinochloa Crus-Galli|Extract,805,,1/24/2024 5:41:02 PM
42418,41,Biofuel|Techno-economic Analysis|Hydrothermal Liquefaction,83850,,1/24/2024 5:41:02 PM
42419,41,Bitter Taste|Propylthiouracil|Bitter-tasting Compounds,12865,,1/24/2024 5:41:02 PM
42420,41,Adjuvant|Glyphosate|Foliar Uptake,13338,,1/24/2024 5:41:02 PM
42421,41,Biopolymers|Soil|Soil Improvement,62605,,1/24/2024 5:41:02 PM
42422,41,Benzeneboronic Acid|Boronic Acid Derivative|Insulin,7582,,1/24/2024 5:41:02 PM
42423,41,Antioxidant|Total Soluble Solids|Cherries,17893,,1/24/2024 5:41:02 PM
42424,41,Anthracyclines|Cardiotoxicity|Doxorubicin,430,,1/24/2024 5:41:02 PM
42426,41,Bacteriocins|Characterization|Biopreservatives,433,,1/24/2024 5:41:02 PM
42427,41,Bilateral|Unilateral Breast Neoplasms|Breast Reconstruction,16122,,1/24/2024 5:41:02 PM
42428,41,Agropyron Cristatum|Elymus Hoffmannii|Rangeland,33752,,1/24/2024 5:41:02 PM
42429,41,"Blood Supply Chain|(S, S) Policy|Retrials",22925,,1/24/2024 5:41:02 PM
42430,41,Canals|Biodiversity Protection|Ditches,67872,,1/24/2024 5:41:02 PM
42431,41,Cancer Pain|Hospices|Caregivers,24468,,1/24/2024 5:41:02 PM
42432,41,Ambrosia Beetles|Laurel Wilt|Beetles,12792,,1/24/2024 5:41:02 PM
42433,41,Asian Americans|Filipinos|Diabetes Mellitus,39828,,1/24/2024 5:41:02 PM
42434,41,Animals|Euthanasia|Slaughter,11393,,1/24/2024 5:41:02 PM
42435,41,Bacteroidales|Seashore|Fecal Bacterium,1184,,1/24/2024 5:41:02 PM
42436,41,APL (Programming Language)|Arrangement|Furniture,65391,,1/24/2024 5:41:02 PM
42437,41,Alternariol|Altenuene|Mycotoxin,16275,,1/24/2024 5:41:02 PM
42438,41,Arctica Islandica|Oxygen Isotope|Mercenaria,14249,,1/24/2024 5:41:02 PM
42439,41,Behavioural Health|Mental Health|Primary Care,13646,,1/24/2024 5:41:02 PM
42440,41,Biomass Burning|Remote Sensing|Wildfires,2151,,1/24/2024 5:41:02 PM
42441,41,Astaxanthine|Pigmentation|Diet,14161,,1/24/2024 5:41:02 PM
42443,41,Branched Chain Amino Acids|Fibrosis|Hepatic Encephalopathy,8009,,1/24/2024 5:41:02 PM
42444,41,Adjuvant Chemotherapy|Colon Tumor|Capecitabine,6426,,1/24/2024 5:41:02 PM
42445,41,Antifungal Agents|Candida Glabrata|Pyrroles,6842,,1/24/2024 5:41:02 PM
42446,41,Air Quality|Smoke|Prescribed Burning,44588,,1/24/2024 5:41:02 PM
42447,41,Antibodies|Selection System|Complementarity Determining Regions,84587,,1/24/2024 5:41:02 PM
