id,run_id,alias_id,parent_alias_id,alias,alias_type,url,last_updated_date
15184,41,1001187,1001187,Federal Funding in Rural America Goes Far Beyond Agriculture,Main,,1/25/2024 9:09:31 AM
15185,41,1001188,1001188,Economic Returns to Public Agricultural Research,Main,,1/25/2024 9:09:31 AM
15186,41,1001189,1001189,Effects of Reducing the Income Cap on Eligibility for Farm Program Payments,Main,,1/25/2024 9:09:31 AM
15187,41,1000119,1000119,Sub-Saharan Africa’s Reliance on Oil Exports Leads to Decline in Agricultural Imports During Pandemic,Main,,1/25/2024 9:09:31 AM
15188,41,1001190,1001190,"Global Growth, Macroeconomic Change, and U.S. Agricultural Trade",Main,,1/25/2024 9:09:31 AM
15189,41,1001191,1001191,Productivity Growth in U.S. Agriculture,Main,,1/25/2024 9:09:31 AM
15190,41,1001192,1001192,"Profits, Costs, and the Changing Structure of Dairy Farming",Main,,1/25/2024 9:09:31 AM
15191,41,1001193,1001193,Can Food Stamps Do More to Improve Food Choices? An Economic Perspective—Nutrition Information: Can It Improve the Diets of Low-Income Households?,Main,,1/25/2024 9:09:31 AM
15192,41,1001194,1001194,Food Spending Depends on Age and Income,Main,,1/25/2024 9:09:31 AM
15193,41,1001195,1001195,Low Costs Drive Production to Large Dairy Farms,Main,,1/25/2024 9:09:31 AM
15194,41,1001196,1001196,Lowering the Income Cap for Farm Payments Would Affect Few Farmers,Main,,1/25/2024 9:09:31 AM
15195,41,1001197,1001197,Managing Environmental Risk at the Rural-Urban Fringe,Main,,1/25/2024 9:09:31 AM
15196,41,1001198,1001198,NAFTA’s Liberalization of Corn Trade Approaches the Finish Line,Main,,1/25/2024 9:09:31 AM
15197,41,1001199,1001199,Productivity Drives Growth in U.S. Agriculture,Main,,1/25/2024 9:09:31 AM
15198,41,1000012,1000012,Cotton and Wool Outlook,Main,,1/25/2024 9:09:31 AM
15199,41,1000120,1000120,Specialty Crop Participation in Federal Risk Management Programs,Main,,1/25/2024 9:09:31 AM
15200,41,1001200,1001200,Time Is Money. . .and Dinner!,Main,,1/25/2024 9:09:31 AM
15201,41,1001201,1001201,U.S. Consumers Had Short-Term Response to First BSE Announcements,Main,,1/25/2024 9:09:31 AM
15202,41,1001202,1001202,U.S. Ethanol Expansion Driving Changes Throughout the Agricultural Sector,Main,,1/25/2024 9:09:31 AM
15203,41,1001203,1001203,State Trends in Supplemental Nutrition Assistance Program Eligibility and Participation Among Elderly Individuals,Main,,1/25/2024 9:09:31 AM
15204,41,1001204,1001204,How Much Lower Are Prices at Discount Stores? An Examination of Retail Food Prices,Main,,1/25/2024 9:09:31 AM
15205,41,1001205,1001205,Effects of Increased Biofuels on the U.S. Economy in 2022,Main,,1/25/2024 9:09:31 AM
15206,41,1001206,1001206,How Food Away From Home Affects Children's Diet Quality,Main,,1/25/2024 9:09:31 AM
15207,41,1001207,1001207,Effects of Immigration on WIC and NSLP Caseloads,Main,,1/25/2024 9:09:31 AM
15208,41,1001208,1001208,The Food Assistance National Input-Output Multiplier (FANIOM) Model and Stimulus Effects of SNAP,Main,,1/25/2024 9:09:31 AM
15209,41,1001209,1001209,ACRE Program Payments and Risk Reduction: An Analysis Based on Simulations of Crop Revenue Variability,Main,,1/25/2024 9:09:31 AM
15210,41,1000121,1000121,Household Food Security in the United States,Main,,1/25/2024 9:09:31 AM
15211,41,1001210,1001210,The Role of Agriculture in Reducing Greenhouse Gas Emissions,Main,,1/25/2024 9:09:31 AM
15212,41,1001211,1001211,Economic Long-Term Impacts of Interventions Aimed at Preventing or Reducing Obesity Among Children,Main,,1/25/2024 9:09:31 AM
15213,41,1001212,1001212,A Positive Path for Food Security in Sub-Saharan Africa: Options and Challenges,Main,,1/25/2024 9:09:31 AM
15214,41,1001213,1001213,Accelerated Productivity Growth Offsets Decline in Resource Expansion in Global Agriculture,Main,,1/25/2024 9:09:31 AM
15215,41,1001214,1001214,Direct Payments Can Influence Farmers’ Production Decisions,Main,,1/25/2024 9:09:31 AM
15216,41,1001215,1001215,ERS Innovates as It Expands Distance Learning Ventures With Minority-Serving Institutions,Main,,1/25/2024 9:09:31 AM
15217,41,1001216,1001216,"For Most Meat and Poultry Plants, Federally Mandated Controls Are Just the Starting Point for Food Safety",Main,,1/25/2024 9:09:31 AM
15218,41,1001217,1001217,Fuel for Food: Energy Use in the U.S. Food System,Main,,1/25/2024 9:09:31 AM
15219,41,1001218,1001218,In The Long Run: A Relatively Low Dollar Implies Good Prospects for U.S. Agricultural Trade,Main,,1/25/2024 9:09:31 AM
15220,41,1001219,1001219,Is U.S. Agricultural Productivity Growth Slowing?,Main,,1/25/2024 9:09:31 AM
15221,41,1000122,1000122,Statistical Supplement to Household Food Security in the United States,Main,,1/25/2024 9:09:31 AM
15222,41,1001220,1001220,Grain Prices Impact Entire Livestock Production Cycle,Main,,1/25/2024 9:09:31 AM
15223,41,1001221,1001221,Growing Crops for Biofuels Has Spillover Effects,Main,,1/25/2024 9:09:31 AM
15224,41,1001222,1001222,Higher Food Prices Can Take a Bite Out of SNAP Benefits,Main,,1/25/2024 9:09:31 AM
15225,41,1001223,1001223,Million-Dollar Farms Dominate Production of Some Commodities,Main,,1/25/2024 9:09:31 AM
15226,41,1001224,1001224,Recent Volatility in U.S. Fertilizer Prices,Main,,1/25/2024 9:09:31 AM
15227,41,1001225,1001225,The Evolving Public Agricultural Research Portfolio,Main,,1/25/2024 9:09:31 AM
15228,41,1001226,1001226,What’s Next for NAFTA?,Main,,1/25/2024 9:09:31 AM
15229,41,1001227,1001227,When Nudging in the Lunch Line Might Be a Good Thing,Main,,1/25/2024 9:09:31 AM
15230,41,1001228,1001228,Working Parents Outsource Children’s Meals,Main,,1/25/2024 9:09:31 AM
15231,41,1001229,1001229,"Rural Broadband At A Glance, 2009 Edition",Main,,1/25/2024 9:09:31 AM
15232,41,1000123,1000123,Comparing Food Sector Employment Headcount and Sales Data in the National Establishment Time Series Database to Federal Data,Main,,1/25/2024 9:09:31 AM
15233,41,1001230,1001230,Program of Research on the Economics of Invasive Species Management Fiscal 2003-2008 Activities,Main,,1/25/2024 9:09:31 AM
15234,41,1001231,1001231,"Factors Contributing to the Recent Increase in U.S. Fertilizer Prices, 2002-08",Main,,1/25/2024 9:09:31 AM
15235,41,1001232,1001232,Forecasting Farm Income: Documenting USDA's Forecast Model,Main,,1/25/2024 9:09:31 AM
15236,41,1001233,1001233,"Eating and Health Module User's Guide, 2009 Edition",Main,,1/25/2024 9:09:31 AM
15237,41,1001234,1001234,Factors Shaping Expanding U.S. Red Meat Trade,Main,,1/25/2024 9:09:31 AM
15238,41,1001235,1001235,Textile Trade Liberalization Brings Difficulties to Some Rural Communities,Main,,1/25/2024 9:09:31 AM
15239,41,1001236,1001236,What Protects Japan’s Dairy Industry?,Main,,1/25/2024 9:09:31 AM
15240,41,1001237,1001237,Environmental Effects of Agricultural Land-Use Change: The Role of Economics and Policy,Main,,1/25/2024 9:09:31 AM
15241,41,1001238,1001238,Recent Trends and Economic Issues in the WIC Infant Formula Rebate Program,Main,,1/25/2024 9:09:31 AM
15242,41,1001239,1001239,How Low-Income Households Allocate Their Food Budget Relative to the Cost of the Thrifty Food Plan,Main,,1/25/2024 9:09:31 AM
15243,41,1000124,1000124,Pandemic-Related Program Changes Continued to Shape the U.S. Food and Nutrition Assistance Landscape in Fiscal Year 2021,Main,,1/25/2024 9:09:31 AM
15244,41,1001240,1001240,Profiles of Participants in the National School Lunch Program: Data From Two National Surveys,Main,,1/25/2024 9:09:31 AM
15245,41,1001241,1001241,Impacts of Trade Liberalization on the U.S. Dairy Market,Main,,1/25/2024 9:09:31 AM
15246,41,1001242,1001242,How Low has the Farm Share of Retail Food Prices Really Fallen?,Main,,1/25/2024 9:09:31 AM
15247,41,1001243,1001243,The Income Volatility See-Saw: Implications for School Lunch,Main,,1/25/2024 9:09:31 AM
15248,41,1001244,1001244,Tobacco Production Costs and Returns in 2004,Main,,1/25/2024 9:09:31 AM
15249,41,1001245,1001245,Dairy Backgrounder,Main,,1/25/2024 9:09:31 AM
15250,41,1001246,1001246,A Multitude of Design Decisions Influence Conservation Program Performance,Main,,1/25/2024 9:09:31 AM
15251,41,1001247,1001247,Conservation Compliance May Reduce Soil Erosion,Main,,1/25/2024 9:09:31 AM
15252,41,1001248,1001248,Cropland Use,Main,,1/25/2024 9:09:31 AM
15253,41,1001249,1001249,Emphasis Shifts in U.S. Conservation Policy,Main,,1/25/2024 9:09:31 AM
15254,41,1000125,1000125,Supplemental Nutrition Assistance Program Online Purchasing Expanded in First Two Years of Pandemic,Main,,1/25/2024 9:09:31 AM
15255,41,1001250,1001250,Designing an Effective Rural Development Strategy,Main,,1/25/2024 9:09:31 AM
15256,41,1001251,1001251,Food Safety Improvements Underway in China,Main,,1/25/2024 9:09:31 AM
15257,41,1001252,1001252,Healthy Restaurant Destination? Just Think Twice,Main,,1/25/2024 9:09:31 AM
15258,41,1001253,1001253,"Irrigated Acres Up, Water Application Rate Trending Down",Main,,1/25/2024 9:09:31 AM
15259,41,1001255,1001255,Measuring the Importance of Exports to U.S. Agriculture,Main,,1/25/2024 9:09:31 AM
15260,41,1001256,1001256,New Phytosanitary Regulations Allow Higher Imports of Avocados,Main,,1/25/2024 9:09:31 AM
15261,41,1001257,1001257,Nonmetro Earnings Lag Metro,Main,,1/25/2024 9:09:31 AM
15262,41,1001258,1001258,Reclassification of Nonmetro Areas Exaggerates Employment Gap,Main,,1/25/2024 9:09:31 AM
15263,41,1001259,1001259,Linking Risk and Economic Assessments in the Analysis of Plant Pest Regulations: The Case of U.S. Imports of Mexican Avocados,Main,,1/25/2024 9:09:31 AM
15264,41,1000126,1000126,Trends in USDA Foods Ordered for Child Nutrition Programs Before and After Updated Nutrition Standards,Main,,1/25/2024 9:09:31 AM
15265,41,1001260,1001260,Food Industry Mergers and Acquisitions Lead to Higher Labor Productivity,Main,,1/25/2024 9:09:31 AM
15266,41,1001261,1001261,"Let's Eat Out: Americans Weigh Taste, Convenience, and Nutrition",Main,,1/25/2024 9:09:31 AM
15267,41,1001262,1001262,Food Assistance and Nutrition Research Innovation and Development Grants in Economics Program: Executive Summaries of 2005 Research Grants,Main,,1/25/2024 9:09:31 AM
15268,41,1001263,1001263,The MID-SIPP Model: A Simulation Approach for Projecting Impacts of Changes in the Food Stamp Program,Main,,1/25/2024 9:09:31 AM
15269,41,1001264,1001264,Canada: A Macroeconomic Study of the United States' Most Important Trade Partner,Main,,1/25/2024 9:09:31 AM
15270,41,1001265,1001265,The Changing Economics of U.S. Hog Production,Main,,1/25/2024 9:09:31 AM
15271,41,1001266,1001266,Factors Associated With Iron Status Among WIC Infants and Toddlers in Rural West Virginia,Main,,1/25/2024 9:09:31 AM
15272,41,1001267,1001267,The Effects of Food Stamps on Obesity,Main,,1/25/2024 9:09:31 AM
15273,41,1001268,1001268,Informing Food and Nutrition Assistance Policy: 10 Years of Research at ERS,Main,,1/25/2024 9:09:31 AM
15274,41,1001269,1001269,"Commodity Payments, Farm Business Survival, and Farm Size Growth",Main,,1/25/2024 9:09:31 AM
15275,41,1000127,1000127,The H-2A Temporary Agricultural Worker Program in 2020,Main,,1/25/2024 9:09:31 AM
15276,41,1001270,1001270,"The U.S. Grain Consumption Landscape: Who Eats Grain, in What Form, Where, and How Much?",Main,,1/25/2024 9:09:31 AM
15277,41,1001271,1001271,China's Cotton Supply and Demand: Issues and Impact on the World Market,Main,,1/25/2024 9:09:31 AM
15278,41,1001272,1001272,Americans' Dairy Consumption Below Recommendations,Main,,1/25/2024 9:09:31 AM
15279,41,1001273,1001273,Arts Employment Is Burgeoning in Some Rural Areas,Main,,1/25/2024 9:09:31 AM
15280,41,1001274,1001274,Conservation Reserve Program Boosts Outdoor Recreation in Rural Communities,Main,,1/25/2024 9:09:31 AM
15281,41,1001275,1001275,Cropland Concentrating Faster Where Payments Are Higher,Main,,1/25/2024 9:09:31 AM
15282,41,1001276,1001276,Did You Know?,Main,,1/25/2024 9:09:31 AM
15283,41,1001277,1001277,Do Food Labels Make a Difference?...Sometimes,Main,,1/25/2024 9:09:31 AM
15284,41,1001278,1001278,Food Product Introductions Continue To Set Records,Main,,1/25/2024 9:09:31 AM
15285,41,1001279,1001279,Global Production Shortfalls Bring Record Wheat Prices,Main,,1/25/2024 9:09:31 AM
15286,41,1000128,1000128,Researchers Develop Method To Estimate Economic Impact of Foodborne Illness Outbreak Response,Main,,1/25/2024 9:09:31 AM
15287,41,1001280,1001280,Managing Risk With Revenue Insurance,Main,,1/25/2024 9:09:31 AM
15288,41,1001281,1001281,Mandatory Country-of-Origin Labeling: Will It Benefit Consumers?,Main,,1/25/2024 9:09:31 AM
15289,41,1001282,1001282,National School Lunch Program Fills Food Assistance Gaps,Main,,1/25/2024 9:09:31 AM
15290,41,1001283,1001283,Policy Options for a Changing Rural America—Updated,Main,,1/25/2024 9:09:31 AM
15291,41,1001284,1001284,Relaxing Fruit and Vegetable Planting Restrictions,Main,,1/25/2024 9:09:31 AM
15292,41,1001285,1001285,U.S. Fruit and Vegetable Imports Outpace Exports—Updated,Main,,1/25/2024 9:09:31 AM
15293,41,1001286,1001286,U.S. Organic Farm Sector Continues To Expand—Updated,Main,,1/25/2024 9:09:31 AM
15294,41,1001287,1001287,A New World for U.S. Cotton Producers,Main,,1/25/2024 9:09:31 AM
15295,41,1001288,1001288,American Community Survey Enhances Rural Research,Main,,1/25/2024 9:09:31 AM
15296,41,1001289,1001289,Coffee Bean Price Changes Pass Through to Grocery Shelves,Main,,1/25/2024 9:09:31 AM
15297,41,1000129,1000129,"China's Import Potential for Beef, Corn, Pork, and Wheat",Main,,1/25/2024 9:09:31 AM
15298,41,1001290,1001290,Ethanol Reduces Government Support for U.S. Feed Grain Sector,Main,,1/25/2024 9:09:31 AM
15299,41,1001291,1001291,Experience Counts: Farm Business Survival in the U.S.,Main,,1/25/2024 9:09:31 AM
15300,41,1001292,1001292,Farmland Preservation Programs: Another Tool for Managing Urban Growth?,Main,,1/25/2024 9:09:31 AM
15301,41,1001293,1001293,Improving Food Choices—Can Food Stamps Do More?,Main,,1/25/2024 9:09:31 AM
15302,41,1001294,1001294,How Low-Income Households Economize on Groceries,Main,,1/25/2024 9:09:31 AM
15303,41,1001295,1001295,Peanut Sector Resilient Despite Policy Challenges,Main,,1/25/2024 9:09:31 AM
15304,41,1001296,1001296,Public Information Creates Value,Main,,1/25/2024 9:09:31 AM
15305,41,1001297,1001297,Specialized Wheat Farms Earn Less than Other Farms,Main,,1/25/2024 9:09:31 AM
15306,41,1001298,1001298,U.S. Organic Farm Sector Continues to Expand,Main,,1/25/2024 9:09:31 AM
15307,41,1001299,1001299,Administrative Costs in the Child and Adult Care Food Program: Results of an Exploratory Study of the Reimbursement System for Sponsors of Family Child Care Homes,Main,,1/25/2024 9:09:31 AM
15308,41,1000013,1000013,Feed Outlook,Main,,1/25/2024 9:09:31 AM
15309,41,1000130,1000130,COVID-19 Working Paper: Farm Sector Financial Ratios: Pre-COVID Forecasts and Pandemic Performance for 2020,Main,,1/25/2024 9:09:31 AM
15310,41,1001300,1001300,"Better Targeting, Better Outcomes",Main,,1/25/2024 9:09:31 AM
15311,41,1001301,1001301,Contrasting Working-Land and Land Retirement Programs,Main,,1/25/2024 9:09:31 AM
15312,41,1001302,1001302,Economic Well-Being of Farm Households,Main,,1/25/2024 9:09:31 AM
15313,41,1001303,1001303,Greening Income Support and Supporting Green,Main,,1/25/2024 9:09:31 AM
15314,41,1001304,1001304,Growing Farm Size and the Distribution of Farm Payments,Main,,1/25/2024 9:09:31 AM
15315,41,1001305,1001305,Participant Bidding Enhances Cost Effectiveness,Main,,1/25/2024 9:09:31 AM
15316,41,1001306,1001306,Rewarding Farm Practices versus Environmental Performance,Main,,1/25/2024 9:09:31 AM
15317,41,1001307,1001307,Government Patenting and Technology Transfer,Main,,1/25/2024 9:09:31 AM
15318,41,1001308,1001308,Trade Liberalization in International Dairy Markets: Estimated Impacts,Main,,1/25/2024 9:09:31 AM
15319,41,1001309,1001309,Targeting Conservation Funds Increases Environmental Benefits,Main,,1/25/2024 9:09:31 AM
15320,41,1000131,1000131,"Food-Safety Practices and Rule Coverage Vary Among Post-Harvest Handlers of Fresh Produce, ERS Survey Finds",Main,,1/25/2024 9:09:31 AM
15321,41,1001310,1001310,Weaker Dollar Strengthens U.S. Agriculture,Main,,1/25/2024 9:09:31 AM
15322,41,1001311,1001311,Using Point-of-Purchase Data To Evaluate Local WIC Nutrition Education Interventions,Main,,1/25/2024 9:09:31 AM
15323,41,1001312,1001312,Demand for Food Quantity and Quality in China,Main,,1/25/2024 9:09:31 AM
15324,41,1001313,1001313,Did BSE Announcements Reduce Beef Purchases?,Main,,1/25/2024 9:09:31 AM
15325,41,1001314,1001314,Rural Employment At A Glance,Main,,1/25/2024 9:09:31 AM
15326,41,1001315,1001315,The Impact of Big-Box Stores on Retail Food Prices and the Consumer Price Index,Main,,1/25/2024 9:09:31 AM
15327,41,1001316,1001316,Effects of WIC and Food Stamp Program Participation on Child Outcomes,Main,,1/25/2024 9:09:31 AM
15328,41,1001317,1001317,Rice Backgrounder,Main,,1/25/2024 9:09:31 AM
15329,41,1001318,1001318,Possible Implications for U.S. Agriculture From Adoption of Select Dietary Guidelines,Main,,1/25/2024 9:09:31 AM
15330,41,1001319,1001319,What Factors Account for State-to-State Differences in Food Security?,Main,,1/25/2024 9:09:31 AM
15331,41,1000132,1000132,U.S. Hog Production: Rising Output and Changing Trends in Productivity Growth,Main,,1/25/2024 9:09:31 AM
15332,41,1001320,1001320,U.S. Dairy at a Global Crossroads,Main,,1/25/2024 9:09:31 AM
15333,41,1001321,1001321,Eliminating Fruit and Vegetable Planting Restrictions: How Would Markets Be Affected?,Main,,1/25/2024 9:09:31 AM
